Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,Outlet
DRK12,9.5,0,0.041971264,33.39,OUT045,2,1,1,732.38,11,0,1.126232881965064,7
FDC60,5.425,2,0.11447240300000001,88.3514,OUT046,2,0,1,2833.6448,16,1,0.8747287937268468,8
FDV45,16.75,0,0.045117476,187.9556,OUT049,1,0,1,2440.8228,14,1,0.9237238305151207,9
FDB23,19.2,2,0.0058289598,223.8062,OUT045,2,1,1,5642.655,11,1,1.0,7
NCA29,10.5,1,0.02727641,171.3106,OUT046,2,0,1,3593.3226,16,2,0.958764791508489,8
FDO20,12.85,2,0.152747503,252.0382,OUT018,1,2,2,4037.4112,4,1,1.0409409396415013,3
NCH55,16.349999999999998,1,0.060706749000000004,127.50200000000001,OUT019,2,0,0,379.506,28,2,1.6792575497194462,4
FDO32,6.36,0,0.120788077,45.706,OUT045,2,1,1,838.908,11,1,0.9315179253115251,7
FDS59,14.799999999999999,2,0.076851759,111.85700000000001,OUT019,2,0,0,109.85700000000001,28,1,1.5315372034225911,4
FDR59,14.5,2,0.063810405,263.2594,OUT013,0,2,1,2878.2534,26,1,0.9288589821273375,1
FDS55,7.02,0,0.081328781,150.0734,OUT045,2,1,1,4454.202,11,1,0.9608976449270932,7
FDT21,7.42,0,0.020387989,247.1092,OUT035,2,1,1,4233.1564,9,1,1.026832295367116,6
NCR38,17.25,1,0.113518466,253.5724,OUT046,2,0,1,5033.448,16,2,0.9222899157956831,8
FDJ22,18.75,0,0.052917345,190.6504,OUT045,2,1,1,1342.2528,11,1,0.9241603511231075,7
FDB57,20.25,2,0.018911473999999998,220.5772,OUT017,2,1,1,2446.1492,6,1,0.927506759756986,2
FDR52,12.65,2,0.075981306,192.3846,OUT013,0,2,1,1910.846,26,1,0.8740008608104842,1
NCO41,12.5,1,0.018848862,96.7384,OUT046,2,0,1,2167.8448,16,2,0.9296325975379103,8
FDG47,12.8,0,0.116527666,261.4252,OUT010,2,2,0,262.3252,15,1,1.4641166683897051,0
FDB44,6.655,0,0.016347536555555556,212.4586,OUT017,2,1,1,2743.7618,6,1,1.0,2
FDY14,10.3,0,0.070040195,263.0226,OUT046,2,0,1,4229.1616,16,1,0.8747287967366582,8
NCN55,14.6,1,0.059827007,239.2538,OUT017,2,1,1,3605.3070000000002,6,2,1.0425591790266089,2
FDV48,9.195,2,0.051827122999999996,77.4644,OUT018,1,2,2,1414.1592,4,1,1.0411841677658018,3
FDA21,13.65,0,0.03595391,185.2924,OUT035,2,1,1,3146.5708,9,1,1.1423485183023647,6
FDZ27,7.935,0,0.017182935,51.235,OUT049,1,0,1,848.895,14,1,1.125700896077958,9
FDW58,20.75,0,0.007546808,104.1622,OUT013,0,2,1,1693.7952,26,1,1.0267392697211841,1
FDH45,15.1,2,0.10583111699999999,41.6796,OUT049,1,0,1,784.3124,14,1,0.9237238308855914,9
FDH38,6.424999999999999,0,0.018275994,115.2808,OUT019,2,0,0,117.1808,28,1,1.614810619351704,4
FDL43,10.1,0,0.027064381000000002,76.367,OUT046,2,0,1,765.67,16,1,0.9222899107411502,8
FDD38,16.75,2,0.008549672300000002,100.3674,OUT027,1,2,3,1833.6132,28,1,1.0,5
FDV02,16.75,0,0.06063976,173.0106,OUT049,1,0,1,3593.3226,14,1,1.0006230342762412,9
NCF31,9.13,1,0.051847425,152.8024,OUT046,2,0,1,1214.4192,16,2,0.9222899211836104,8
NCN05,8.235,1,0.014518575,182.195,OUT018,1,2,2,2380.235,4,2,1.0031395580601805,3
FDZ16,16.85,2,0.159722816,194.1478,OUT013,0,2,1,5812.434,26,1,0.9581548433220421,1
NCT18,14.599999999999998,1,0.05911748,181.5976,OUT027,1,2,3,4165.2448,28,2,0.8704928783071336,5
NCP50,17.35,1,0.020555958,79.4618,OUT035,2,1,1,1772.3596,9,2,1.0278781030442068,6
FDW13,8.5,0,0.17138350600000002,50.5324,OUT019,2,0,0,207.7296,28,1,1.5315371994907097,4
NCS53,14.5,1,0.090286009,159.9604,OUT017,2,1,1,2218.4456,6,2,0.9275067601145418,2
DRG03,14.5,0,0.061986574,153.0998,OUT046,2,0,1,4921.5936,16,0,0.9296325993091911,8
DRE60,9.395,0,0.160235723,227.872,OUT017,2,1,1,1584.604,6,0,0.9275067663812449,2
FDK21,7.905,0,0.010032624,248.3408,OUT045,2,1,1,751.0224,11,1,0.9315179244767191,7
FDF52,9.299999999999999,0,0.116928924,183.3292,OUT019,2,0,0,364.8584,28,1,1.6792575592931331,4
NCN43,12.150000000000002,1,0.011835436000000001,121.37299999999999,OUT019,2,0,0,246.34599999999998,28,2,1.6783470449070126,4
FDW13,8.5,0,0.09788471800000001,52.5324,OUT046,2,0,1,1194.4452,16,1,0.8747287902877763,8
FDW14,8.3,2,0.038204311,87.7198,OUT035,2,1,1,1831.6158,9,1,1.1237409271346046,6
FDG24,7.975,0,0.014631149,84.525,OUT046,2,0,1,416.125,16,1,0.9990697618997606,8
FDR19,13.5,2,0.16004458900000001,145.4102,OUT045,2,1,1,3499.4448,11,1,0.8765027667437171,7
NCG06,16.349999999999998,1,0.02930277,256.1646,OUT027,1,2,3,5926.2858,28,2,0.9942316982905027,5
FDK10,5.785,2,0.040351229,181.36599999999999,OUT035,2,1,1,1977.4260000000002,9,1,0.9988808481292178,6
DRK12,9.5,0,0.042123243,32.09,OUT017,2,1,1,432.77,6,0,1.1303109994877616,2
FDY55,16.75,0,0.08148512599999999,258.0988,OUT045,2,1,1,8994.958,11,1,1.4999692373478013,7
FDV04,7.825000000000001,2,0.149288779,158.4288,OUT027,1,2,3,2985.4472,28,1,0.9251308187650495,5
FDE23,17.6,2,0.045393391777777785,46.006,OUT046,2,0,1,326.242,16,1,1.0,8
FDI08,18.2,2,0.06656712099999999,250.2092,OUT018,1,2,2,2988.1104,4,1,1.003139535318724,3
DRA12,11.6,0,0.068535039,143.0154,OUT010,2,2,0,283.6308,15,0,1.9616304800328066,0
FDF22,6.865,0,0.057062185999999994,212.0218,OUT018,1,2,2,2350.9398,4,1,0.8782920670726355,3
FDQ57,7.275,0,0.027991092999999998,145.976,OUT049,1,0,1,3515.4240000000004,14,1,1.1625714539227598,9
FDP07,18.2,0,0.089901774,197.511,OUT046,2,0,1,392.82199999999995,16,1,1.1239534640106057,8
DRE37,13.5,0,0.09169146077777778,189.1872,OUT035,2,1,1,1890.872,9,0,1.0,6
DRF25,9.0,0,0.038892859,36.119,OUT013,0,2,1,1098.57,26,0,0.9215224137155673,1
DRF03,19.1,0,0.045270425999999996,38.8138,OUT013,0,2,1,731.0484,26,0,0.9288589788508692,1
FDN51,17.85,2,0.020942867,260.2936,OUT035,2,1,1,4175.8976,9,1,0.9988808485642805,6
FDD21,10.3,2,0.030693756000000003,114.2176,OUT018,1,2,2,2175.8344,4,1,1.3381793928773653,3
NCY42,6.38,1,0.015162573,145.14700000000002,OUT046,2,0,1,3006.087,16,2,0.9222899357543882,8
FDH28,15.849999999999998,2,0.11483888260000001,37.0506,OUT027,1,2,3,986.7156,28,1,1.0,5
NCZ29,15.0,1,0.11946118800000001,126.3362,OUT010,2,2,0,503.3448,15,2,1.5560143914833966,0
FDN60,15.1,0,0.09515808099999999,159.2604,OUT046,2,0,1,2852.2872,16,1,0.9222899132697232,8
NCW06,16.2,1,0.050545502,191.6162,OUT018,1,2,2,1731.7458,4,2,1.0409182679450388,3
NCS30,5.945,1,0.093405156,129.3652,OUT018,1,2,2,4391.6168,4,2,1.0416196218171194,3
FDW26,11.8,2,0.179191782,224.2772,OUT010,2,2,0,667.1316,15,1,1.4641166687548717,0
FDQ01,19.7,2,0.160951491,256.1014,OUT049,1,0,1,3060.0168,14,1,1.000623039048894,9
FDH27,7.075000000000001,0,0.10215795800000001,145.0128,OUT019,2,0,0,143.8128,28,1,1.531537195481001,4
NCX41,19.0,1,0.017791458,211.9244,OUT018,1,2,2,2117.244,4,2,1.0289410218566581,3
FDH58,12.3,0,0.036997103999999996,115.9834,OUT049,1,0,1,2073.3012,14,1,1.167786761787082,9
DRB25,12.3,0,0.116261335,107.0938,OUT010,2,2,0,214.3876,15,0,1.4641166704983952,0
FDG45,8.1,0,0.12829573,210.4902,OUT045,2,1,1,5309.755,11,1,1.350924433714625,7
FDP11,15.85,0,0.069100548,216.6166,OUT046,2,0,1,4136.6154,16,1,0.8747287974557416,8
FDV19,14.85,2,0.035257037000000005,161.2578,OUT046,2,0,1,4171.9028,16,1,0.8747287979484611,8
FDT32,19.0,2,0.065633934,186.5214,OUT046,2,0,1,2261.0568,16,1,0.8747287926866021,8
NCU53,5.485,1,0.042743727999999995,166.2842,OUT035,2,1,1,1989.4104,9,2,1.0359438832368317,6
NCA30,19.0,1,0.129309277,188.8872,OUT035,2,1,1,3592.6568,9,2,1.0365217573941456,6
FDH20,16.1,2,0.02404980188888889,98.441,OUT017,2,1,1,868.8689999999999,6,1,1.0,2
DRD25,6.135,0,0.08238455419999999,114.286,OUT046,2,0,1,2376.906,16,0,1.0,8
FDK25,11.6,2,0.156802171,168.0474,OUT035,2,1,1,4379.6324,9,1,0.9221155213323122,6
FDF02,16.2,0,0.10363403800000001,101.399,OUT049,1,0,1,1031.99,14,1,0.9228711831359137,9
FDC04,15.6,0,0.045055587,242.3854,OUT049,1,0,1,2416.854,14,1,0.923723838593033,9
FDH21,10.395,0,0.031199027999999997,159.4604,OUT013,0,2,1,316.9208,26,1,0.8740008636798244,1
DRG03,14.5,0,0.062239080999999995,154.2998,OUT018,1,2,2,1691.7978,4,0,0.9334195280520792,3
NCY06,15.25,1,0.06153089,132.2968,OUT017,2,1,1,1696.4584,6,2,0.9348909805036207,2
FDM08,10.1,2,0.053692878,222.9088,OUT045,2,1,1,5145.3024,11,1,1.038720719594261,7
NCD31,12.1,1,0.01545846,166.0526,OUT049,1,0,1,3617.9572,14,2,0.9310779175899766,9
FDU09,7.71,2,0.06627464,54.1956,OUT027,1,2,3,3002.758,28,1,0.917064388715243,5
FDB49,8.3,2,0.030274175,98.5384,OUT018,1,2,2,1872.2296,4,1,0.9581564868546895,3
FDQ58,7.315,0,0.015332871999999999,154.034,OUT045,2,1,1,612.536,11,1,1.2869175098545875,7
FDJ58,15.6,2,0.10589167,172.6764,OUT017,2,1,1,2920.1988,6,1,0.8796766142112229,2
NCN30,16.349999999999998,1,0.016910914,96.641,OUT027,1,2,3,1544.656,28,2,0.9251308244145358,5
FDA52,16.2,2,0.128621941,175.537,OUT049,1,0,1,3528.74,14,1,0.9604437775886847,9
NCN42,20.25,1,0.014153743,145.6418,OUT027,1,2,3,3825.6868,28,2,1.0315985325194614,5
FDF04,17.5,0,0.013637046000000002,258.5304,OUT046,2,0,1,6199.9296,16,1,1.0274966977109439,8
FDY15,18.25,2,0.17152392800000002,155.863,OUT018,1,2,2,2346.945,4,1,0.9260469344185482,3
FDT03,21.25,0,0.009950343,185.5608,OUT027,1,2,3,3307.6944,28,1,0.8704928603543215,5
DRL59,16.75,0,0.037160705,54.2298,OUT019,2,0,0,161.7894,28,0,1.6148105943354947,4
FDW08,12.1,0,0.148986013,106.52799999999999,OUT018,1,2,2,1171.808,4,1,1.147218884732278,3
FDO50,16.25,0,0.078103689,91.1804,OUT013,0,2,1,1929.4884,26,1,1.1605350853181085,1
FDP26,7.785,0,0.140121306,102.5306,OUT018,1,2,2,1358.8978,4,1,1.1642771148249302,3
FDX01,10.1,0,0.040446145,118.115,OUT010,2,2,0,116.515,15,1,1.5560144004445775,0
FDU22,12.35,0,0.093824276,119.9124,OUT017,2,1,1,2014.7108,6,1,1.0333086595705279,2
FDQ08,15.7,2,0.018926773,60.2536,OUT035,2,1,1,1163.8184,9,1,0.8745634061684376,6
NCN54,20.35,1,0.021322439,79.1328,OUT035,2,1,1,1235.7248,9,2,0.9221155400754908,6
FDR01,5.405,2,0.05336162,200.1742,OUT027,1,2,3,6171.3002,28,1,0.91782368952993,5
FDB53,13.349999999999998,0,0.138777108,147.5392,OUT027,1,2,3,5219.872,28,1,1.0230940271215394,5
DRN47,12.1,0,0.016823566,178.56599999999997,OUT035,2,1,1,3775.086,9,0,0.9585834815589255,6
FDR39,20.35,0,0.083799283,184.1292,OUT046,2,0,1,2189.1504,16,1,0.9990697499107173,8
NCL30,18.1,1,0.048940428,127.5336,OUT046,2,0,1,1789.6704,16,2,0.9990697469186725,8
FDT02,12.6,0,0.02429329,33.4874,OUT018,1,2,2,105.8622,4,1,1.1455012399880498,3
FDT25,7.5,0,0.05082988099999999,122.7072,OUT049,1,0,1,1470.0864,14,1,0.8760887625911683,9
FDH53,20.5,2,0.016374762666666667,83.2592,OUT017,2,1,1,1155.8288,6,1,1.0,2
DRB48,16.75,2,0.024994069,37.4822,OUT017,2,1,1,549.9508,6,0,1.0425818611585183,2
FDX16,17.85,0,0.110152524,150.205,OUT010,2,2,0,149.805,15,1,1.736067670452989,0
FDH48,13.5,0,0.060603014000000004,85.554,OUT045,2,1,1,1731.08,11,1,1.1890235270292424,7
FDF20,12.85,0,0.033192524,199.0768,OUT013,0,2,1,3153.2288,26,1,0.8740008571877181,1
FDJ03,12.35,2,0.121174241,47.8692,OUT010,2,2,0,49.2692,15,1,1.5560143950342649,0
DRJ35,10.1,0,0.046848053,60.6878,OUT017,2,1,1,363.5268,6,0,1.1483546548319614,2
NCN17,11.0,1,0.05489331,101.9358,OUT013,0,2,1,1105.8938,26,2,1.1410224562424385,1
FDN09,14.15,0,0.034868095,243.7828,OUT035,2,1,1,6579.4356,9,1,1.0367639577253125,6
NCR30,20.6,1,0.070933894,74.8696,OUT013,0,2,1,223.7088,26,2,0.9577806980136414,1
FDW23,5.765,0,0.0821398,37.2164,OUT049,1,0,1,579.246,14,1,0.923723828334359,9
DRN35,8.01,0,0.117580062,36.6532,OUT010,2,2,0,71.9064,15,0,1.556014388715757,0
FDL08,10.8,0,0.049819857,243.2144,OUT045,2,1,1,1225.072,11,1,1.1442114233635359,7
DRL35,15.7,0,0.030877303,42.177,OUT017,2,1,1,735.709,6,0,1.2923636517594421,2
NCS42,8.6,1,0.06952439099999999,91.8146,OUT049,1,0,1,2371.5796,14,2,0.9237238340263983,9
NCY29,13.650000000000002,1,0.076860103,55.993,OUT027,1,2,3,1471.418,28,2,0.8704928737410444,5
FDO32,6.36,0,0.121034655,47.506,OUT018,1,2,2,1071.938,4,1,0.9334195354099082,3
NCU17,5.32,1,0.092865746,100.6674,OUT035,2,1,1,2648.5524,9,2,1.0273024331537985,6
FDY03,17.599999999999998,2,0.075753207,111.1202,OUT027,1,2,3,3150.5656,28,1,0.8704928749526091,5
NCI30,20.25,1,0.103188491,244.34599999999998,OUT019,2,0,0,246.34599999999998,28,2,1.5315371986853898,4
FDI04,13.650000000000002,2,0.072559351,199.3426,OUT027,1,2,3,3757.1094,28,1,0.8704928826132966,5
FDC35,7.435,0,0.122735471,205.2638,OUT013,0,2,1,3520.0846,26,1,0.8740008625298294,1
FDN38,6.615,2,0.09197185599999999,251.6408,OUT046,2,0,1,6008.1792,16,1,0.8747287948448433,8
FDJ48,11.3,0,0.056434817000000005,247.8118,OUT046,2,0,1,2964.1416,16,1,1.0369600281078808,8
FDH57,10.895,0,0.035740762999999995,131.9284,OUT035,2,1,1,659.1419999999999,9,1,0.8745633944354778,6
FDI40,11.5,2,0.125602951,100.8358,OUT046,2,0,1,2111.2518,16,1,0.9222899127461549,8
FDF50,4.905,0,0.11676217300000001,198.9768,OUT027,1,2,3,4729.8432,28,1,1.3255744038560102,5
FDA07,7.55,2,0.030918873,123.9072,OUT013,0,2,1,1102.5648,26,1,0.8740008522780018,1
FDZ60,20.5,0,0.119848041,109.4596,OUT018,1,2,2,431.4384,4,1,0.9177307795624409,3
FDW38,5.325,2,0.139464425,53.2298,OUT017,2,1,1,1240.3854,6,1,1.309062342322467,2
NCF55,6.675,1,0.021666335,33.3874,OUT046,2,0,1,1235.059,16,2,0.9990697384773307,8
FDR37,16.5,2,0.06624955099999999,183.3292,OUT046,2,0,1,2006.7212,16,1,1.0329251109750297,8
FDZ33,10.195,0,0.10756402400000001,149.0076,OUT049,1,0,1,1182.4608,14,1,1.0263598097954287,9
FDV01,19.2,2,0.085122855,155.4314,OUT045,2,1,1,3568.0222,11,1,1.0624494252748906,7
FDI02,15.7,2,0.11503178300000001,114.1202,OUT018,1,2,2,787.6414,4,1,1.0031395391471536,3
DRH25,18.7,0,0.014580886000000001,50.2324,OUT013,0,2,1,623.1888,26,0,1.0358324958718403,1
NCY29,13.65,1,0.077548732,55.093,OUT018,1,2,2,452.744,4,2,0.8782920649176608,3
FDR04,7.075000000000001,0,0.022457694,98.6068,OUT027,1,2,3,2430.17,28,1,1.0321817936914808,5
FDR44,6.11,2,0.103129612,129.5968,OUT045,2,1,1,2348.9424,11,1,1.1262328708930178,7
FDJ41,6.85,0,0.023012717999999998,262.0594,OUT017,2,1,1,1569.9564,6,1,0.8796766325188193,2
FDL43,10.1,0,0.026933321,78.467,OUT027,1,2,3,3292.381,28,1,0.9178236968010738,5
FDB21,7.475,0,0.14936069800000001,243.4854,OUT017,2,1,1,1691.7978,6,1,1.0328357816345868,2
NCU42,9.0,1,0.019586115,170.2474,OUT018,1,2,2,4211.185,4,2,1.0031395109197345,3
FDY21,15.1,0,0.1519549118,195.21099999999998,OUT013,0,2,1,3142.5759999999996,26,1,1.0,1
FDK58,11.35,2,0.03877750711111111,101.5016,OUT046,2,0,1,202.4032,16,1,1.0,8
DRD13,15.0,0,0.049155769,65.2168,OUT049,1,0,1,958.752,14,0,1.0006230386562822,9
FDU35,6.44,0,0.067590211,98.27,OUT046,2,0,1,2396.88,16,1,1.0,8
FDX23,6.445,0,0.049697923,95.0436,OUT010,2,2,0,94.5436,15,1,1.5560143977944958,0
FDQ39,14.8,0,0.08120649099999999,189.2846,OUT045,2,1,1,1719.7614,11,1,1.0387207068998747,7
FDR31,6.46,2,0.048924811,147.4102,OUT027,1,2,3,3207.8244,28,1,0.8704928769458934,5
FDS28,8.18,2,0.082386011,56.6588,OUT035,2,1,1,687.1056,9,1,0.9221155241536665,6
DRN36,15.2,0,0.050279604000000006,94.1752,OUT045,2,1,1,2109.2544,11,0,1.029678331548808,7
FDX60,14.349999999999998,0,0.080203852,77.99600000000001,OUT027,1,2,3,2716.4640000000004,28,1,0.9942317078011905,5
NCB54,8.76,1,0.050335829000000006,126.2336,OUT017,2,1,1,1406.1696,6,2,0.9275067625352093,2
FDC15,18.1,0,0.178694026,158.9288,OUT018,1,2,2,1571.2879999999998,4,1,0.933419535049318,3
NCP17,19.349999999999998,1,0.027580162999999998,62.2168,OUT027,1,2,3,1661.8368,28,2,1.2780935605298125,5
FDY39,5.305,2,0.04710181,181.8608,OUT049,1,0,1,4594.02,14,1,0.9596232909029958,9
FDH33,12.85,0,0.121914662,43.5428,OUT049,1,0,1,615.1992,14,1,1.0286232539560864,9
FDG09,20.599999999999998,2,0.04770415099999999,187.2556,OUT027,1,2,3,4506.1344,28,1,0.8704928872093304,5
FDO10,13.650000000000002,2,0.01268995,56.4588,OUT027,1,2,3,973.3996,28,1,1.4911881654328554,5
FDD39,16.7,0,0.06981517,214.385,OUT027,1,2,3,4327.7,28,1,0.9178236796577197,5
FDJ09,15.0,0,0.058513255,46.9744,OUT045,2,1,1,679.1160000000001,11,1,1.3343387483603395,7
DRQ35,9.3,0,0.042357202999999996,123.2388,OUT049,1,0,1,1857.582,14,0,0.92372383919017,9
FDV38,19.25,0,0.101932076,54.5956,OUT049,1,0,1,764.3384,14,1,0.8760887636088276,9
FDJ60,19.35,2,0.062476391,164.5184,OUT013,0,2,1,1651.184,26,1,0.9288589845492151,1
FDJ15,11.35,2,0.023454399,181.9608,OUT017,2,1,1,1653.8472,6,1,0.9275067631363447,2
FDR08,18.7,0,0.037681448,111.0886,OUT049,1,0,1,222.3772,14,1,1.0326519154528728,9
FDZ55,6.055,0,0.025408702000000002,160.892,OUT046,2,0,1,2396.88,16,1,0.9990697334346472,8
FDL10,8.395,0,0.039572298,100.9042,OUT045,2,1,1,1686.4714,11,1,1.143821730892716,7
FDJ34,11.799999999999999,2,0.093202196,125.5704,OUT027,1,2,3,1001.3632,28,1,0.9942317131250069,5
FDW60,5.4399999999999995,2,0.016979326,177.037,OUT027,1,2,3,3352.303,28,1,0.9942316974891338,5
FDK08,9.195,2,0.122304725,99.2016,OUT046,2,0,1,809.6128,16,1,0.959098437819022,8
NCE42,21.1,1,0.010600287,233.9958,OUT035,2,1,1,1869.5664,9,2,1.0370083362995246,6
FDR39,20.35,0,0.084273286,181.7292,OUT017,2,1,1,4013.4424,6,1,1.0047208968145271,2
NCN17,11.0,1,0.055162827000000005,100.3358,OUT018,1,2,2,904.8222,4,2,1.146624686265352,3
NCR05,10.1,1,0.054741627,200.2084,OUT045,2,1,1,3174.5344,11,2,0.9241603449213699,7
FDV48,9.195,2,0.051366901,77.0644,OUT027,1,2,3,3221.1404,28,1,1.031938509656292,5
DRF27,8.93,0,0.028533032000000003,151.434,OUT018,1,2,2,1225.072,4,0,0.9260469354248174,3
NCF07,9.0,1,0.032072321,102.2016,OUT049,1,0,1,1416.8224,14,2,1.0006230315138618,9
FDF40,20.25,2,0.022507877000000003,248.1092,OUT035,2,1,1,4731.1748,9,1,0.922115538851547,6
FDO28,5.765,0,0.072410764,122.5098,OUT049,1,0,1,1084.5882,14,1,1.0296708886045645,9
FDB23,19.2,2,0.005611367,226.2062,OUT018,1,2,2,1579.9434,4,1,0.9626703893205782,3
FDV48,9.195,2,0.051697108,79.2644,OUT049,1,0,1,864.2084,14,1,1.0385722234452175,9
FDM45,8.655,2,0.08819473,119.6756,OUT046,2,0,1,2423.512,16,1,0.9990697518592766,8
FDC16,11.5,2,0.020611526,84.954,OUT045,2,1,1,865.54,11,1,1.14395754267002,7
DRE25,15.349999999999998,0,0.07292831599999999,94.412,OUT027,1,2,3,1304.968,28,0,0.9178236867431347,5
FDY35,17.6,2,0.0160526,43.9402,OUT049,1,0,1,1286.3256,14,1,0.8760887685322726,9
FDR22,19.35,2,0.018600249,110.2544,OUT045,2,1,1,2908.2144,11,1,0.9315179071403263,7
FDZ10,17.85,0,0.04453262,127.20200000000001,OUT049,1,0,1,2656.542,14,1,0.9602554111004006,9
FDY15,18.25,2,0.29909785899999997,157.863,OUT019,2,0,0,469.389,28,1,1.614810590264124,4
DRA24,19.35,2,0.039895009,162.4868,OUT013,0,2,1,4422.2436,26,0,0.8740008594540664,1
FDV37,13.0,2,0.083683243,198.5426,OUT045,2,1,1,1186.4556,11,1,0.9315179265558862,7
FDO10,13.65,2,0.012749288999999999,58.8588,OUT035,2,1,1,973.3996,9,1,1.4981610545733657,6
FDR59,14.5,2,0.063554289,263.6594,OUT027,1,2,3,3401.5722,28,1,0.9251308182476924,5
FDR34,17.0,2,0.016030344,228.0352,OUT018,1,2,2,2748.4224,4,1,0.9260469107312439,3
FDG16,15.25,0,0.090324849,214.4192,OUT017,2,1,1,4961.5416,6,1,0.9275067668344996,2
FDO03,10.394999999999998,2,0.03670437,228.1352,OUT027,1,2,3,9390.4432,28,1,1.0225210327313752,5
FDC09,15.5,2,0.026342897,104.1332,OUT049,1,0,1,1230.3984,14,1,0.9235614212708031,9
FDJ52,7.145,0,0.017783501,159.4578,OUT035,2,1,1,3209.156,9,1,0.9988808544254529,6
FDL33,7.235,0,0.167316771,197.5452,OUT010,2,2,0,195.7452,15,1,1.735215241623378,0
FDJ53,10.5,0,0.071660976,119.7098,OUT017,2,1,1,2410.196,6,1,0.87967661485408,2
FDX08,12.849999999999998,0,0.039576776,179.9318,OUT019,2,0,0,360.8636,28,1,1.5315371964125937,4
FDK32,16.25,2,0.049074897,154.2682,OUT045,2,1,1,3354.3004,11,1,1.0339709416579066,7
FDM20,10.0,0,0.038904624,245.4144,OUT017,2,1,1,6615.3888,6,1,1.0661176552069727,2
NCJ42,19.75,1,0.01438222,102.2332,OUT017,2,1,1,3075.9959999999996,6,2,0.9187469338240354,2
FDI50,8.42,2,0.030968306,227.8352,OUT018,1,2,2,3435.528,4,1,1.0317580719588026,3
FDZ15,13.1,0,0.020310733444444444,117.8782,OUT035,2,1,1,2741.0986,9,1,1.0,6
NCK18,9.6,1,0.006316495900000001,164.2184,OUT045,2,1,1,1981.4208,11,2,1.0,7
FDW33,9.395,0,0.099681254,106.428,OUT017,2,1,1,1917.504,6,1,0.9348909830911537,2
NCT05,10.895,1,0.021037197,255.9672,OUT018,1,2,2,4857.6768,4,2,1.00313952025136,3
FDZ16,16.849999999999998,2,0.279886948,193.1478,OUT019,2,0,0,387.4956,28,1,1.6790026717837518,4
NCV17,18.85,1,0.016107549,129.7626,OUT046,2,0,1,3016.7398,16,2,1.1419727566327602,8
FDE34,9.195,0,0.10833090199999999,183.6634,OUT018,1,2,2,2726.4509999999996,4,1,1.0371328138101674,3
FDH44,19.1,2,0.025924622999999997,148.0418,OUT045,2,1,1,3825.6868,11,1,1.0393079719405884,7
NCK06,5.03,1,0.008664064,119.3756,OUT045,2,1,1,605.878,11,2,0.9315179300824836,7
FDS46,17.6,2,0.047330801,120.8782,OUT049,1,0,1,2621.9204,14,1,0.9237238300757095,9
NCO42,21.25,1,0.024756031,146.7102,OUT018,1,2,2,1603.9122,4,2,0.9260469377826491,3
FDL13,13.85,2,0.056406129000000006,231.43,OUT049,1,0,1,3029.39,14,1,0.8760887689579824,9
FDK14,6.98,0,0.0413383,83.3934,OUT017,2,1,1,491.3604,6,1,1.1473070319564203,2
FDX13,7.725,0,0.047879864,250.2092,OUT045,2,1,1,3984.1472,11,1,0.9610435109129138,7
DRI47,14.7,0,0.021005398999999998,144.5128,OUT018,1,2,2,2588.6304,4,0,0.878292064007355,3
FDG22,17.6,2,0.041615224,37.219,OUT017,2,1,1,366.19,6,1,0.927506755872227,2
FDA13,15.85,0,0.07867708,37.8506,OUT049,1,0,1,341.5554,14,1,0.8760887575923443,9
FDE46,18.6,0,0.015769693,152.1366,OUT046,2,0,1,1813.6392,16,1,0.9222898879508067,8
FDX25,16.7,0,0.10263304699999999,180.8292,OUT017,2,1,1,3466.1548,6,1,1.3399355785985807,2
FDC58,10.195,0,0.04217956,44.2428,OUT017,2,1,1,703.0848,6,1,1.3385854424561547,2
NCA42,6.965,1,0.028710065,158.1604,OUT017,2,1,1,2693.8268,6,2,1.1784962131379668,2
FDV01,19.2,2,0.08508264800000001,153.5314,OUT049,1,0,1,2171.8396,14,1,1.061947587031307,9
FDU24,6.78,2,0.14016303800000002,94.212,OUT046,2,0,1,1025.3319999999999,16,1,1.1601530316688997,8
FDO51,6.785,2,0.042153502,44.0112,OUT018,1,2,2,340.8896,4,1,1.0409409337444817,3
NCN14,19.1,1,0.15385153,185.1608,OUT010,2,2,0,551.2824,15,2,1.6043357524101816,0
FDT37,14.150000000000002,0,0.061753511,253.3014,OUT019,2,0,0,510.0028,28,1,1.8566859060103962,4
FDY09,15.6,0,0.042179884,174.7054,OUT010,2,2,0,175.1054,15,1,1.6047757099871796,0
NCG06,16.35,1,0.029420857,256.9646,OUT013,0,2,1,4637.9628,26,2,0.998238344711849,1
FDG40,13.65,0,0.066657791,32.6558,OUT010,2,2,0,67.9116,15,1,1.4641166599547382,0
FDQ47,7.155,2,0.16815457399999997,33.7874,OUT035,2,1,1,882.185,9,1,0.8745633901349394,6
DRH59,10.8,0,0.097805615,73.938,OUT010,2,2,0,73.238,15,0,1.7355638567608165,0
FDH48,13.5,0,0.06082246,85.154,OUT017,2,1,1,605.878,6,1,1.1933290300016268,2
FDE34,9.195,0,0.107870997,181.2634,OUT035,2,1,1,2362.9242,9,1,1.0327297989923332,6
